# Reference nova thermodynamic trajectory
# Reconstructed from the description in the proposal; see
# src/thermodynamics.py for the parameterisation.
# time[s]  T9  rho[g/cm^3]
7.18383962e+03 1.00000000e-02 8.28731473e-04
7.23573693e+03 1.00000000e-02 8.10855490e-04
7.28800915e+03 1.00000000e-02 7.93366314e-04
7.34065900e+03 1.00000000e-02 7.76255540e-04
7.39368920e+03 1.00000000e-02 7.59514947e-04
7.44710250e+03 1.00000000e-02 7.43136493e-04
7.50090167e+03 1.00000000e-02 7.27112312e-04
7.55508949e+03 1.00000000e-02 7.11434711e-04
7.60966877e+03 1.00000000e-02 6.96096164e-04
7.66464235e+03 1.00000000e-02 6.81089307e-04
7.72001306e+03 1.00000000e-02 6.66406942e-04
7.77578378e+03 1.00000000e-02 6.52042022e-04
7.83195740e+03 1.00000000e-02 6.37987659e-04
7.88853683e+03 1.00000000e-02 6.24237111e-04
7.94552499e+03 1.00000000e-02 6.10783787e-04
8.00292485e+03 1.00000000e-02 5.97621237e-04
8.06073937e+03 1.00000000e-02 5.84743152e-04
8.11897156e+03 1.00000000e-02 5.72143362e-04
8.17762443e+03 1.00000000e-02 5.59815830e-04
8.23670101e+03 1.00000000e-02 5.47754651e-04
8.29620437e+03 1.00000000e-02 5.35954050e-04
8.35613760e+03 1.00000000e-02 5.24408375e-04
8.41650380e+03 1.00000000e-02 5.13112100e-04
8.47730609e+03 1.00000000e-02 5.02059818e-04
8.53854762e+03 1.00000000e-02 4.91246240e-04
8.60023158e+03 1.00000000e-02 4.80666192e-04
8.66236115e+03 1.00000000e-02 4.70314614e-04
8.72493956e+03 1.00000000e-02 4.60186553e-04
8.78797004e+03 1.00000000e-02 4.50277167e-04
8.85145587e+03 1.00000000e-02 4.40581718e-04
8.91540033e+03 1.00000000e-02 4.31095572e-04
8.97980674e+03 1.00000000e-02 4.21814195e-04
9.04467843e+03 1.00000000e-02 4.12733151e-04
9.11001876e+03 1.00000000e-02 4.03848102e-04
9.17583113e+03 1.00000000e-02 3.95154805e-04
9.24211893e+03 1.00000000e-02 3.86649106e-04
9.30888561e+03 1.00000000e-02 3.78326944e-04
9.37613462e+03 1.00000000e-02 3.70184346e-04
9.44386945e+03 1.00000000e-02 3.62217425e-04
9.51209361e+03 1.00000000e-02 3.54422379e-04
9.58081063e+03 1.00000000e-02 3.46795488e-04
9.65002408e+03 1.00000000e-02 3.39333112e-04
9.71973754e+03 1.00000000e-02 3.32031692e-04
9.78995462e+03 1.00000000e-02 3.24887746e-04
9.86067895e+03 1.00000000e-02 3.17897866e-04
9.93191422e+03 1.00000000e-02 3.11058720e-04
1.00036641e+04 1.00000000e-02 3.04367047e-04
1.00759323e+04 1.00000000e-02 2.97819658e-04
1.01487226e+04 1.00000000e-02 2.91413432e-04
1.02220387e+04 1.00000000e-02 2.85145316e-04
1.02958845e+04 1.00000000e-02 2.79012325e-04
1.03702638e+04 1.00000000e-02 2.73011537e-04
1.04451804e+04 1.00000000e-02 2.67140093e-04
1.05206382e+04 1.00000000e-02 2.61395197e-04
1.05966411e+04 1.00000000e-02 2.55774115e-04
1.06731931e+04 1.00000000e-02 2.50274170e-04
1.07502981e+04 1.00000000e-02 2.44892744e-04
1.08279601e+04 1.00000000e-02 2.39627275e-04
1.09061832e+04 1.00000000e-02 2.34475259e-04
1.09849714e+04 1.00000000e-02 2.29434244e-04
1.10643287e+04 1.00000000e-02 2.24501831e-04
1.11442594e+04 1.00000000e-02 2.19675675e-04
1.12247674e+04 1.00000000e-02 2.14953480e-04
1.13058571e+04 1.00000000e-02 2.10333001e-04
1.13875326e+04 1.00000000e-02 2.05812041e-04
1.14697981e+04 1.00000000e-02 2.01388450e-04
1.15526579e+04 1.00000000e-02 1.97060127e-04
1.16361164e+04 1.00000000e-02 1.92825014e-04
1.17201777e+04 1.00000000e-02 1.88681098e-04
1.18048463e+04 1.00000000e-02 1.84626410e-04
1.18901266e+04 1.00000000e-02 1.80659025e-04
1.19760229e+04 1.00000000e-02 1.76777057e-04
1.20625398e+04 1.00000000e-02 1.72978664e-04
1.21496817e+04 1.00000000e-02 1.69262040e-04
1.22374531e+04 1.00000000e-02 1.65625422e-04
1.23258586e+04 1.00000000e-02 1.62067084e-04
1.24149027e+04 1.00000000e-02 1.58585335e-04
1.25045902e+04 1.00000000e-02 1.55178523e-04
1.25949255e+04 1.00000000e-02 1.51845032e-04
1.26859134e+04 1.00000000e-02 1.48583279e-04
1.27775587e+04 1.00000000e-02 1.45391718e-04
1.28698660e+04 1.00000000e-02 1.42268834e-04
1.29628402e+04 1.00000000e-02 1.39213145e-04
1.30564860e+04 1.00000000e-02 1.36223203e-04
1.31508083e+04 1.00000000e-02 1.33297590e-04
1.32458120e+04 1.00000000e-02 1.30434918e-04
1.33415021e+04 1.00000000e-02 1.27633830e-04
1.34378834e+04 1.00000000e-02 1.24892998e-04
1.35349611e+04 1.00000000e-02 1.22211124e-04
1.36327400e+04 1.00000000e-02 1.19586935e-04
1.37312253e+04 1.00000000e-02 1.17019189e-04
1.38304220e+04 1.00000000e-02 1.14506669e-04
1.39303354e+04 1.00000000e-02 1.12048184e-04
1.40309706e+04 1.00000000e-02 1.09642570e-04
1.41323328e+04 1.00000000e-02 1.07288687e-04
1.42344272e+04 1.00000000e-02 1.04985421e-04
1.43372592e+04 1.00000000e-02 1.02731680e-04
1.44408340e+04 1.00000000e-02 1.00526398e-04
1.45451571e+04 1.00000000e-02 9.83685299e-05
1.46502339e+04 1.00000000e-02 9.62570549e-05
1.47560697e+04 1.00000000e-02 9.41909732e-05
1.48626702e+04 1.00000000e-02 9.21693069e-05
1.49700407e+04 1.00000000e-02 9.01910993e-05
1.50781869e+04 1.00000000e-02 8.82554142e-05
1.51871143e+04 1.00000000e-02 8.63613358e-05
1.52968287e+04 1.00000000e-02 8.45079679e-05
1.54073356e+04 1.00000000e-02 8.26944338e-05
1.55186409e+04 1.00000000e-02 8.09198757e-05
1.56307503e+04 1.00000000e-02 7.91834542e-05
1.57436695e+04 1.00000000e-02 7.74843483e-05
1.58574046e+04 1.00000000e-02 7.58217543e-05
1.59719612e+04 1.00000000e-02 7.41948862e-05
1.60873454e+04 1.00000000e-02 7.26029749e-05
1.62035632e+04 1.00000000e-02 7.10452678e-05
1.63206206e+04 1.00000000e-02 6.95210287e-05
1.64385236e+04 1.00000000e-02 6.80295370e-05
1.65572784e+04 1.00000000e-02 6.65700880e-05
1.66768910e+04 1.00000000e-02 6.51419919e-05
1.67973678e+04 1.00000000e-02 6.37445741e-05
1.69187149e+04 1.00000000e-02 6.23771742e-05
1.70409387e+04 1.00000000e-02 6.10391463e-05
1.71640454e+04 1.00000000e-02 5.97298584e-05
1.72880414e+04 1.00000000e-02 5.84486921e-05
1.74129333e+04 1.00000000e-02 5.71950422e-05
1.75387273e+04 1.00000000e-02 5.59683167e-05
1.76654301e+04 1.00000000e-02 5.47679364e-05
1.77930483e+04 1.00000000e-02 5.35933346e-05
1.79215884e+04 1.00000000e-02 5.24439567e-05
1.80510570e+04 1.00000000e-02 5.13192600e-05
1.81814610e+04 1.00000000e-02 5.02187137e-05
1.83128071e+04 1.00000000e-02 4.91417984e-05
1.84451020e+04 1.00000000e-02 4.80880058e-05
1.85783526e+04 1.00000000e-02 4.70568386e-05
1.87125659e+04 1.00000000e-02 4.60478103e-05
1.88477487e+04 1.00000000e-02 4.50604447e-05
1.89839081e+04 1.00000000e-02 4.40942760e-05
1.91210512e+04 1.00000000e-02 4.31488484e-05
1.92591850e+04 1.00000000e-02 4.22237160e-05
1.93983167e+04 1.00000000e-02 4.13184424e-05
1.95384535e+04 1.00000000e-02 4.04326007e-05
1.96796027e+04 1.00000000e-02 3.95657730e-05
1.98217716e+04 1.00000000e-02 3.87175507e-05
1.99649676e+04 1.00000000e-02 3.78875338e-05
2.01091980e+04 1.00000000e-02 3.70753309e-05
2.02544703e+04 1.00000000e-02 3.62805591e-05
2.04007921e+04 1.00000000e-02 3.55028438e-05
2.05481710e+04 1.00000000e-02 3.47418184e-05
2.06966146e+04 1.00000000e-02 3.39971241e-05
2.08461305e+04 1.00000000e-02 3.32684101e-05
2.09967266e+04 1.00000000e-02 3.25553328e-05
2.11484106e+04 1.00000000e-02 3.18575563e-05
2.13011904e+04 1.00000000e-02 3.11747518e-05
2.14550740e+04 1.00000000e-02 3.05065976e-05
2.16100691e+04 1.00000000e-02 2.98527788e-05
2.17661841e+04 1.00000000e-02 2.92129875e-05
2.19234268e+04 1.00000000e-02 2.85869223e-05
2.20818054e+04 1.00000000e-02 2.79742883e-05
2.22413282e+04 1.00000000e-02 2.73747970e-05
2.24020035e+04 1.00000000e-02 2.67881661e-05
2.25638394e+04 1.00000000e-02 2.62141192e-05
2.27268446e+04 1.00000000e-02 2.56523861e-05
2.28910272e+04 1.00000000e-02 2.51027022e-05
2.30563960e+04 1.00000000e-02 2.45648088e-05
2.32229594e+04 1.00000000e-02 2.40384527e-05
2.33907261e+04 1.00000000e-02 2.35233860e-05
2.35597048e+04 1.00000000e-02 2.30193663e-05
2.37299042e+04 1.00000000e-02 2.25261564e-05
2.39013332e+04 1.00000000e-02 2.20435240e-05
2.40740006e+04 1.00000000e-02 2.15712422e-05
2.42479154e+04 1.00000000e-02 2.11090886e-05
2.44230866e+04 1.00000000e-02 2.06568457e-05
2.45995232e+04 1.00000000e-02 2.02143008e-05
2.47772344e+04 1.00000000e-02 1.97812456e-05
2.49562295e+04 1.00000000e-02 1.93574763e-05
2.51365176e+04 1.00000000e-02 1.89427937e-05
2.53181082e+04 1.00000000e-02 1.85370027e-05
2.55010107e+04 1.00000000e-02 1.81399123e-05
2.56852344e+04 1.00000000e-02 1.77513358e-05
2.58707890e+04 1.00000000e-02 1.73710904e-05
2.60576841e+04 1.00000000e-02 1.69989973e-05
2.62459294e+04 1.00000000e-02 1.66348815e-05
2.64355345e+04 1.00000000e-02 1.62785718e-05
2.66265094e+04 1.00000000e-02 1.59299007e-05
2.68188640e+04 1.00000000e-02 1.55887041e-05
2.70126081e+04 1.00000000e-02 1.52548218e-05
2.72077519e+04 1.00000000e-02 1.49280966e-05
2.74043055e+04 1.00000000e-02 1.46083751e-05
2.76022790e+04 1.00000000e-02 1.42955069e-05
2.78016826e+04 1.00000000e-02 1.39893449e-05
2.80025268e+04 1.00000000e-02 1.36897453e-05
2.82048220e+04 1.00000000e-02 1.33965672e-05
2.84085785e+04 1.00000000e-02 1.31096729e-05
2.86138070e+04 1.00000000e-02 1.28289275e-05
2.88205182e+04 1.00000000e-02 1.25541991e-05
2.90287226e+04 1.00000000e-02 1.22853586e-05
2.92384312e+04 1.00000000e-02 1.20222797e-05
2.94496547e+04 1.00000000e-02 1.17648388e-05
2.96624041e+04 1.00000000e-02 1.15129149e-05
2.98766905e+04 1.00000000e-02 1.12663896e-05
3.00925249e+04 1.00000000e-02 1.10251473e-05
3.03099186e+04 1.00000000e-02 1.07890744e-05
3.05288827e+04 1.00000000e-02 1.05580603e-05
3.07494287e+04 1.00000000e-02 1.03319962e-05
3.09715679e+04 1.00000000e-02 1.01107761e-05
3.11953119e+04 1.00000000e-02 9.89429613e-06
3.14206723e+04 1.00000000e-02 9.68245454e-06
3.16476607e+04 1.00000000e-02 9.47515187e-06
3.18762889e+04 1.00000000e-02 9.27229078e-06
3.21065688e+04 1.00000000e-02 9.07377601e-06
3.23385123e+04 1.00000000e-02 8.87951437e-06
3.25721313e+04 1.00000000e-02 8.68941463e-06
3.28074381e+04 1.00000000e-02 8.50338755e-06
3.30444447e+04 1.00000000e-02 8.32134580e-06
3.32831635e+04 1.00000000e-02 8.14320392e-06
3.35236069e+04 1.00000000e-02 7.96887828e-06
3.37657873e+04 1.00000000e-02 7.79828706e-06
3.40097172e+04 1.00000000e-02 7.63135019e-06
3.42554094e+04 1.00000000e-02 7.46798931e-06
3.45028764e+04 1.00000000e-02 7.30812776e-06
3.47521312e+04 1.00000000e-02 7.15169050e-06
3.50031867e+04 1.00000000e-02 6.99860413e-06
3.52560558e+04 1.00000000e-02 6.84879681e-06
3.55107517e+04 1.00000000e-02 6.70219823e-06
3.57672875e+04 1.00000000e-02 6.55873962e-06
3.60256767e+04 1.00000000e-02 6.41835366e-06
3.62859324e+04 1.00000000e-02 6.28097448e-06
3.65480683e+04 1.00000000e-02 6.14653763e-06
3.68120980e+04 1.00000000e-02 6.01498004e-06
3.70780350e+04 1.00000000e-02 5.88623999e-06
3.73458932e+04 1.00000000e-02 5.76025710e-06
3.76156864e+04 1.00000000e-02 5.63697225e-06
3.78874287e+04 1.00000000e-02 5.51632764e-06
3.81611341e+04 1.00000000e-02 5.39826666e-06
3.84368167e+04 1.00000000e-02 5.28273395e-06
3.87144910e+04 1.00000000e-02 5.16967531e-06
3.89941712e+04 1.00000000e-02 5.05903773e-06
3.92758719e+04 1.00000000e-02 4.95076932e-06
3.95596077e+04 1.00000000e-02 4.84481931e-06
3.98453932e+04 1.00000000e-02 4.74113802e-06
4.01332433e+04 1.00000000e-02 4.63967682e-06
4.04231728e+04 1.00000000e-02 4.54038814e-06
4.07151968e+04 1.00000000e-02 4.44322543e-06
4.10093305e+04 1.00000000e-02 4.34814314e-06
4.13055891e+04 1.00000000e-02 4.25509668e-06
4.16039879e+04 1.00000000e-02 4.16404244e-06
4.19045423e+04 1.00000000e-02 4.07493772e-06
4.22072680e+04 1.00000000e-02 3.98774076e-06
4.25121807e+04 1.00000000e-02 3.90241068e-06
4.28192961e+04 1.00000000e-02 3.81890748e-06
4.31286302e+04 1.00000000e-02 3.73719203e-06
4.34401989e+04 1.00000000e-02 3.65722601e-06
4.37540185e+04 1.00000000e-02 3.57897196e-06
4.40701051e+04 1.00000000e-02 3.50239319e-06
4.43884753e+04 1.00000000e-02 3.42745381e-06
4.47091453e+04 1.00000000e-02 3.35411871e-06
4.50321320e+04 1.00000000e-02 3.28235351e-06
4.53574520e+04 1.00000000e-02 3.21212459e-06
4.56851221e+04 1.00000000e-02 3.14339904e-06
4.60151594e+04 1.00000000e-02 3.07614465e-06
4.63475809e+04 1.00000000e-02 3.01032992e-06
4.66824040e+04 1.00000000e-02 2.94592399e-06
4.70196458e+04 1.00000000e-02 2.88289671e-06
4.73593239e+04 1.00000000e-02 2.82121853e-06
4.77014559e+04 1.00000000e-02 2.76086056e-06
4.80460595e+04 1.00000000e-02 2.70179453e-06
4.83931527e+04 1.00000000e-02 2.64399276e-06
4.87427532e+04 1.00000000e-02 2.58742817e-06
4.90948794e+04 1.00000000e-02 2.53207427e-06
4.94495493e+04 1.00000000e-02 2.47790514e-06
4.98067815e+04 1.00000000e-02 2.42489538e-06
5.01665944e+04 1.00000000e-02 2.37302019e-06
5.05290066e+04 1.00000000e-02 2.32225525e-06
5.08940370e+04 1.00000000e-02 2.27257679e-06
5.12617044e+04 1.00000000e-02 2.22396155e-06
5.16320278e+04 1.00000000e-02 2.17638676e-06
5.20050266e+04 1.00000000e-02 2.12983013e-06
5.23807200e+04 1.00000000e-02 2.08426986e-06
5.27591274e+04 1.00000000e-02 2.03968463e-06
5.31402686e+04 1.00000000e-02 1.99605354e-06
5.35241631e+04 1.00000000e-02 1.95335617e-06
5.39108310e+04 1.00000000e-02 1.91157252e-06
5.43002923e+04 1.00000000e-02 1.87068303e-06
5.46925671e+04 1.00000000e-02 1.83066856e-06
5.50876757e+04 1.00000000e-02 1.79151037e-06
5.54856387e+04 1.00000000e-02 1.75319012e-06
5.58864766e+04 1.00000000e-02 1.71568987e-06
5.62902102e+04 1.00000000e-02 1.67899207e-06
5.66968605e+04 1.00000000e-02 1.64307954e-06
5.71064485e+04 1.00000000e-02 1.60793547e-06
5.75189955e+04 1.00000000e-02 1.57354339e-06
5.79345227e+04 1.00000000e-02 1.53988722e-06
5.83530518e+04 1.00000000e-02 1.50695120e-06
5.87746044e+04 1.00000000e-02 1.47471991e-06
5.91992024e+04 1.00000000e-02 1.44317826e-06
5.96268678e+04 1.00000000e-02 1.41231150e-06
6.00576227e+04 1.00000000e-02 1.38210516e-06
6.04914894e+04 1.00000000e-02 1.35254512e-06
6.09284905e+04 1.00000000e-02 1.32361754e-06
6.13686485e+04 1.00000000e-02 1.29530888e-06
6.18119863e+04 1.00000000e-02 1.26760589e-06
6.22585269e+04 1.00000000e-02 1.24049562e-06
6.27082934e+04 1.00000000e-02 1.21396536e-06
6.31613090e+04 1.00000000e-02 1.18800270e-06
6.36175973e+04 1.00000000e-02 1.16259550e-06
6.40771819e+04 1.00000000e-02 1.13773187e-06
6.45400867e+04 1.00000000e-02 1.11340016e-06
6.50063355e+04 1.00000000e-02 1.08958900e-06
6.54759526e+04 1.00000000e-02 1.06628725e-06
6.59489623e+04 1.00000000e-02 1.04348400e-06
6.64253891e+04 1.00000000e-02 1.02116858e-06
6.69052577e+04 1.00000000e-02 9.99330544e-07
6.73885929e+04 1.00000000e-02 9.77959686e-07
6.78754199e+04 1.00000000e-02 9.57046002e-07
6.83657637e+04 1.00000000e-02 9.36579708e-07
6.88596499e+04 1.00000000e-02 9.16551229e-07
6.93571041e+04 1.00000000e-02 8.96951195e-07
6.98581519e+04 1.00000000e-02 8.77770437e-07
7.03628193e+04 1.00000000e-02 8.58999981e-07
7.08711326e+04 1.00000000e-02 8.40631048e-07
7.13831180e+04 1.00000000e-02 8.22655045e-07
7.18988021e+04 1.00000000e-02 8.05063562e-07
7.24182116e+04 1.00000000e-02 7.87848372e-07
7.29413734e+04 1.00000000e-02 7.71001420e-07
7.34683146e+04 1.00000000e-02 7.54514829e-07
7.39990625e+04 1.00000000e-02 7.38380885e-07
7.45336446e+04 1.00000000e-02 7.22592043e-07
7.50720887e+04 1.00000000e-02 7.07140919e-07
7.56144225e+04 1.00000000e-02 6.92020285e-07
7.61606743e+04 1.00000000e-02 6.77223069e-07
7.67108723e+04 1.00000000e-02 6.62742352e-07
7.72650450e+04 1.00000000e-02 6.48571361e-07
7.78232212e+04 1.00000000e-02 6.34703469e-07
7.83854297e+04 1.00000000e-02 6.21132190e-07
7.89516997e+04 1.00000000e-02 6.07851177e-07
7.95220605e+04 1.00000000e-02 5.94854221e-07
8.00965418e+04 1.00000000e-02 5.82135243e-07
8.06751732e+04 1.00000000e-02 5.69688295e-07
8.12579847e+04 1.00000000e-02 5.57507558e-07
8.18450065e+04 1.00000000e-02 5.45587335e-07
8.24362691e+04 1.00000000e-02 5.33922052e-07
8.30318031e+04 1.00000000e-02 5.22506256e-07
8.36316393e+04 1.00000000e-02 5.11334609e-07
8.42358089e+04 1.00000000e-02 5.00401886e-07
8.48443430e+04 1.00000000e-02 4.89702976e-07
8.54572734e+04 1.00000000e-02 4.79232878e-07
8.60746316e+04 1.00000000e-02 4.68986696e-07
8.66964497e+04 1.00000000e-02 4.58959638e-07
8.73227600e+04 1.00000000e-02 4.49147019e-07
8.79535949e+04 1.00000000e-02 4.39544249e-07
8.85889870e+04 1.00000000e-02 4.30146840e-07
8.92289692e+04 1.00000000e-02 4.20950399e-07
8.98735749e+04 1.00000000e-02 4.11950625e-07
9.05228372e+04 1.00000000e-02 4.03143313e-07
9.11767900e+04 1.00000000e-02 3.94524344e-07
9.18354670e+04 1.00000000e-02 3.86089690e-07
9.24989025e+04 1.00000000e-02 3.77835408e-07
9.31671307e+04 1.00000000e-02 3.69757639e-07
9.38401863e+04 1.00000000e-02 3.61852607e-07
9.45181041e+04 1.00000000e-02 3.54116618e-07
9.52009194e+04 1.00000000e-02 3.46546056e-07
9.58886674e+04 1.00000000e-02 3.39137381e-07
9.65813839e+04 1.00000000e-02 3.31887131e-07
9.72791046e+04 1.00000000e-02 3.24791918e-07
9.79818658e+04 1.00000000e-02 3.17848424e-07
9.86897039e+04 1.00000000e-02 3.11053405e-07
9.94026555e+04 1.00000000e-02 3.04403684e-07
1.00120758e+05 1.00000000e-02 2.97896154e-07
1.00844047e+05 1.00000000e-02 2.91527774e-07
1.01572562e+05 1.00000000e-02 2.85295567e-07
1.02306340e+05 1.00000000e-02 2.79196620e-07
1.03045419e+05 1.00000000e-02 2.73228084e-07
1.03789837e+05 1.00000000e-02 2.67387168e-07
1.04539633e+05 1.00000000e-02 2.61671144e-07
1.05294846e+05 1.00000000e-02 2.56077340e-07
1.06055514e+05 1.00000000e-02 2.50603142e-07
1.06821678e+05 1.00000000e-02 2.45245991e-07
1.07593376e+05 1.00000000e-02 2.40003385e-07
1.08370649e+05 1.00000000e-02 2.34872874e-07
1.09153538e+05 1.00000000e-02 2.29852060e-07
1.09942082e+05 1.00000000e-02 2.24938596e-07
1.10736323e+05 1.00000000e-02 2.20130188e-07
1.11536301e+05 1.00000000e-02 2.15424589e-07
1.12342059e+05 1.00000000e-02 2.10819598e-07
1.13153637e+05 1.00000000e-02 2.06313066e-07
1.13971079e+05 1.00000000e-02 2.01902886e-07
1.14794426e+05 1.00000000e-02 1.97586997e-07
1.15623721e+05 1.00000000e-02 1.93363384e-07
1.16459007e+05 1.00000000e-02 1.89230072e-07
1.17300327e+05 1.00000000e-02 1.85185131e-07
1.18147725e+05 1.00000000e-02 1.81226670e-07
1.19001245e+05 1.00000000e-02 1.77352840e-07
1.19860931e+05 1.00000000e-02 1.73561832e-07
1.20726827e+05 1.00000000e-02 1.69851874e-07
1.21598978e+05 1.00000000e-02 1.66221233e-07
1.22477431e+05 1.00000000e-02 1.62668213e-07
1.23362229e+05 1.00000000e-02 1.59191153e-07
1.24253419e+05 1.00000000e-02 1.55788430e-07
1.25151048e+05 1.00000000e-02 1.52458454e-07
1.26055161e+05 1.00000000e-02 1.49199669e-07
1.26965805e+05 1.00000000e-02 1.46010553e-07
1.27883028e+05 1.00000000e-02 1.42889616e-07
1.28806877e+05 1.00000000e-02 1.39835400e-07
1.29737401e+05 1.00000000e-02 1.36846478e-07
1.30674646e+05 1.00000000e-02 1.33921455e-07
1.31618663e+05 1.00000000e-02 1.31058963e-07
1.32569499e+05 1.00000000e-02 1.28257666e-07
1.33527204e+05 1.00000000e-02 1.25516255e-07
1.34491828e+05 1.00000000e-02 1.22833450e-07
1.35463420e+05 1.00000000e-02 1.20207998e-07
1.36442032e+05 1.00000000e-02 1.17638671e-07
1.37427713e+05 1.00000000e-02 1.15124270e-07
1.38420515e+05 1.00000000e-02 1.12663621e-07
1.39420488e+05 1.00000000e-02 1.10255574e-07
1.40427686e+05 1.00000000e-02 1.07899005e-07
1.41442161e+05 1.00000000e-02 1.05592812e-07
1.42463963e+05 1.00000000e-02 1.03335919e-07
1.43493148e+05 1.00000000e-02 1.01127272e-07
1.44529767e+05 1.00000000e-02 9.89658385e-08
1.45573876e+05 1.00000000e-02 9.68506096e-08
1.46625527e+05 1.00000000e-02 9.47805972e-08
1.47684775e+05 1.00000000e-02 9.27548346e-08
1.48751676e+05 1.00000000e-02 9.07723757e-08
1.49826284e+05 1.00000000e-02 8.88322946e-08
1.50908655e+05 1.00000000e-02 8.69336852e-08
1.51998845e+05 1.00000000e-02 8.50756609e-08
1.53096911e+05 1.00000000e-02 8.32573539e-08
1.54202910e+05 1.00000000e-02 8.14779150e-08
1.55316899e+05 1.00000000e-02 7.97365133e-08
1.56438935e+05 1.00000000e-02 7.80323355e-08
1.57569077e+05 1.00000000e-02 7.63645857e-08
1.58707384e+05 1.00000000e-02 7.47324852e-08
1.59853914e+05 1.00000000e-02 7.31352717e-08
1.61008726e+05 1.00000000e-02 7.15721994e-08
1.62171881e+05 1.00000000e-02 7.00425383e-08
1.63343439e+05 1.00000000e-02 6.85455742e-08
1.64523461e+05 1.00000000e-02 6.70806080e-08
1.65712007e+05 1.00000000e-02 6.56469557e-08
1.66909139e+05 1.00000000e-02 6.42439477e-08
1.68114920e+05 1.00000000e-02 6.28709289e-08
1.69329412e+05 1.00000000e-02 6.15272581e-08
1.70552677e+05 1.00000000e-02 6.02123081e-08
1.71784779e+05 1.00000000e-02 5.89254647e-08
1.73025782e+05 1.00000000e-02 5.76661271e-08
1.74275751e+05 1.00000000e-02 5.64337072e-08
1.75534749e+05 1.00000000e-02 5.52276296e-08
1.76802843e+05 1.00000000e-02 5.40473311e-08
1.78080097e+05 1.00000000e-02 5.28922607e-08
1.79366579e+05 1.00000000e-02 5.17618790e-08
1.80662354e+05 1.00000000e-02 5.06556582e-08
1.81967491e+05 1.00000000e-02 4.95730818e-08
1.83282056e+05 1.00000000e-02 4.85136443e-08
1.84606117e+05 1.00000000e-02 4.74768512e-08
1.85939744e+05 1.00000000e-02 4.64622183e-08
1.87283005e+05 1.00000000e-02 4.54692718e-08
1.88635970e+05 1.00000000e-02 4.44975483e-08
1.89998709e+05 1.00000000e-02 4.35465940e-08
1.91371293e+05 1.00000000e-02 4.26159649e-08
1.92753793e+05 1.00000000e-02 4.17052265e-08
1.94146280e+05 1.00000000e-02 4.08139537e-08
1.95548826e+05 1.00000000e-02 3.99417303e-08
1.96961505e+05 1.00000000e-02 3.90881491e-08
1.98384389e+05 1.00000000e-02 3.82528116e-08
1.99817553e+05 1.00000000e-02 3.74353279e-08
2.01261070e+05 1.00000000e-02 3.66353162e-08
2.02715015e+05 1.00000000e-02 3.58524031e-08
2.04179463e+05 1.00000000e-02 3.50862231e-08
2.05654491e+05 1.00000000e-02 3.43364185e-08
2.07140175e+05 1.00000000e-02 3.36026393e-08
2.08636592e+05 1.00000000e-02 3.28845428e-08
2.10143819e+05 1.00000000e-02 3.21817940e-08
2.11661935e+05 1.00000000e-02 3.14940646e-08
2.13191017e+05 1.00000000e-02 3.08210337e-08
2.14731146e+05 1.00000000e-02 3.01623871e-08
2.16282402e+05 1.00000000e-02 2.95178173e-08
2.17844863e+05 1.00000000e-02 2.88870233e-08
2.19418613e+05 1.00000000e-02 2.82697109e-08
2.21003731e+05 1.00000000e-02 2.76655916e-08
2.22600300e+05 1.00000000e-02 2.70743837e-08
2.24208404e+05 1.00000000e-02 2.64958110e-08
2.25828124e+05 1.00000000e-02 2.59296036e-08
2.27459546e+05 1.00000000e-02 2.53754970e-08
2.29102754e+05 1.00000000e-02 2.48332327e-08
2.30757832e+05 1.00000000e-02 2.43025576e-08
2.32424867e+05 1.00000000e-02 2.37832238e-08
2.34103944e+05 1.00000000e-02 2.32749891e-08
2.35795152e+05 1.00000000e-02 2.27776161e-08
2.37498577e+05 1.00000000e-02 2.22908727e-08
2.39214308e+05 1.00000000e-02 2.18145317e-08
2.40942434e+05 1.00000000e-02 2.13483708e-08
2.42683045e+05 1.00000000e-02 2.08921723e-08
2.44436229e+05 1.00000000e-02 2.04457234e-08
2.46202079e+05 1.00000000e-02 2.00088156e-08
2.47980686e+05 1.00000000e-02 1.95812450e-08
2.49772142e+05 1.00000000e-02 1.91628121e-08
2.51576539e+05 1.00000000e-02 1.87533215e-08
2.53393972e+05 1.00000000e-02 1.83525821e-08
2.55224534e+05 1.00000000e-02 1.79604069e-08
2.57068321e+05 1.00000000e-02 1.75766128e-08
2.58925427e+05 1.00000000e-02 1.72010207e-08
2.60795949e+05 1.00000000e-02 1.68334553e-08
2.62679985e+05 1.00000000e-02 1.64737450e-08
2.64577631e+05 1.00000000e-02 1.61217219e-08
2.66488986e+05 1.00000000e-02 1.57772218e-08
2.68414149e+05 1.00000000e-02 1.54400838e-08
2.70353219e+05 1.00000000e-02 1.51101506e-08
2.72306298e+05 1.00000000e-02 1.47872682e-08
2.74273486e+05 1.00000000e-02 1.44712860e-08
2.76254886e+05 1.00000000e-02 1.41620564e-08
2.78250599e+05 1.00000000e-02 1.38594351e-08
2.80260730e+05 1.00000000e-02 1.35632808e-08
2.82285382e+05 1.00000000e-02 1.32734555e-08
2.84324661e+05 1.00000000e-02 1.29898237e-08
2.86378672e+05 1.00000000e-02 1.27122532e-08
2.88447522e+05 1.00000000e-02 1.24406143e-08
2.90531317e+05 1.00000000e-02 1.21747804e-08
